user_id,start_timestamp,start_date,start_hour,start_day_of_week,city,state,device,age,age_group,income,income_bracket,acquisition_source,completed,dropped_at_step,dropped_at_step_number,step_label,total_time_seconds
USR005540,2026-02-28T05:50:28,28-02-2026,5,Saturday,Kolkata,West Bengal,mobile_ios,31,30-34,67175,Upper-Middle,organic_search,0,step_6_income_details,6,Income Details,491
USR005541,2026-05-12T10:12:39,12-05-2026,10,Tuesday,Delhi,Delhi,mobile_android,26,25-29,65255,Upper-Middle,paid_ads,1,completed,9,Completed,84
USR005542,2026-04-14T22:21:51,14-04-2026,22,Tuesday,Kolkata,West Bengal,mobile_android,48,45+,57962,Upper-Middle,paid_ads,1,completed,9,Completed,118
USR005543,2026-05-06T21:03:54,06-05-2026,21,Wednesday,Kolkata,West Bengal,mobile_ios,39,35-39,51620,Upper-Middle,referral,0,step_6_income_details,6,Income Details,1642
USR005544,2026-02-13T10:21:23,13-02-2026,10,Friday,Mumbai,Maharashtra,mobile_android,36,35-39,54547,Upper-Middle,organic_search,0,step_6_income_details,6,Income Details,1464
USR005545,2026-03-17T19:19:27,17-03-2026,19,Tuesday,Bengaluru,Karnataka,mobile_android,36,35-39,52516,Upper-Middle,paid_ads,1,completed,9,Completed,487
USR005546,2026-01-07T13:54:59,07-01-2026,13,Wednesday,Bengaluru,Karnataka,desktop,28,25-29,38273,Middle,referral,0,step_6_income_details,6,Income Details,1090
USR005547,2026-03-18T20:16:05,18-03-2026,20,Wednesday,Delhi,Delhi,mobile_ios,48,45+,59801,Upper-Middle,organic_search,1,completed,9,Completed,876
USR005548,2026-01-31T02:35:07,31-01-2026,2,Saturday,Bengaluru,Karnataka,mobile_android,32,30-34,62911,Upper-Middle,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,624
USR005549,2026-04-20T00:13:39,20-04-2026,0,Monday,Pune,Maharashtra,mobile_ios,50,45+,45377,Middle,referral,1,completed,9,Completed,104
USR005550,2026-01-05T18:45:06,05-01-2026,18,Monday,Ahmedabad,Gujarat,mobile_ios,53,45+,33797,Middle,organic_search,0,step_4_pan_upload,4,PAN Upload,694
USR005551,2026-01-28T14:36:08,28-01-2026,14,Wednesday,Pune,Maharashtra,mobile_ios,36,35-39,44640,Middle,social_media,1,completed,9,Completed,1728
USR005552,2026-02-26T18:27:18,26-02-2026,18,Thursday,Kolkata,West Bengal,desktop,26,25-29,51150,Upper-Middle,email,0,step_2_otp_verification,2,OTP Verification,500
USR005553,2026-01-09T08:54:51,09-01-2026,8,Friday,Delhi,Delhi,mobile_ios,34,30-34,61925,Upper-Middle,email,1,completed,9,Completed,1122
USR005554,2026-01-20T12:21:10,20-01-2026,12,Tuesday,Bengaluru,Karnataka,mobile_android,42,40-44,137793,High,referral,1,completed,9,Completed,143
USR005555,2026-03-02T08:59:56,02-03-2026,8,Monday,Chennai,Tamil Nadu,mobile_ios,32,30-34,45576,Middle,social_media,0,step_1_mobile_entry,1,Mobile Entry,1681
USR005556,2026-04-25T06:58:44,25-04-2026,6,Saturday,Pune,Maharashtra,mobile_android,21,21-24,47164,Middle,referral,0,step_3_personal_details,3,Personal Details,272
USR005557,2026-01-04T19:52:30,04-01-2026,19,Sunday,Chennai,Tamil Nadu,mobile_android,33,30-34,64592,Upper-Middle,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,927
USR005558,2026-04-29T20:14:15,29-04-2026,20,Wednesday,Ahmedabad,Gujarat,desktop,43,40-44,51315,Upper-Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,1680
USR005559,2026-01-31T08:26:11,31-01-2026,8,Saturday,Bengaluru,Karnataka,mobile_android,47,45+,77846,Upper-Middle,paid_ads,0,step_6_income_details,6,Income Details,264
USR005560,2026-04-15T06:29:45,15-04-2026,6,Wednesday,Pune,Maharashtra,desktop,34,30-34,22026,Low,referral,1,completed,9,Completed,780
USR005561,2026-05-15T15:31:38,15-05-2026,15,Friday,Delhi,Delhi,mobile_ios,28,25-29,69452,Upper-Middle,referral,0,step_5_aadhaar_verify,5,Aadhaar Verify,934
USR005562,2026-05-22T02:57:03,22-05-2026,2,Friday,Delhi,Delhi,mobile_ios,47,45+,26368,Middle,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,1778
USR005563,2026-03-02T09:44:45,02-03-2026,9,Monday,Kolkata,West Bengal,mobile_android,39,35-39,44424,Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,1337
USR005564,2026-02-21T04:25:24,21-02-2026,4,Saturday,Mumbai,Maharashtra,tablet,28,25-29,45408,Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,344
USR005565,2026-03-30T14:46:05,30-03-2026,14,Monday,Pune,Maharashtra,tablet,33,30-34,52067,Upper-Middle,social_media,1,completed,9,Completed,671
USR005566,2026-03-08T09:14:17,08-03-2026,9,Sunday,Pune,Maharashtra,mobile_android,33,30-34,63276,Upper-Middle,email,1,completed,9,Completed,283
USR005567,2026-06-06T09:46:50,06-06-2026,9,Saturday,Bengaluru,Karnataka,mobile_android,35,35-39,64503,Upper-Middle,paid_ads,1,completed,9,Completed,811
USR005568,2026-04-01T11:52:04,01-04-2026,11,Wednesday,Mumbai,Maharashtra,desktop,26,25-29,36651,Middle,paid_ads,1,completed,9,Completed,1569
USR005569,2026-02-04T10:06:22,04-02-2026,10,Wednesday,Bengaluru,Karnataka,mobile_android,31,30-34,121509,High,paid_ads,0,step_7_loan_preferences,7,Loan Preferences,1678
USR005570,2026-05-19T21:39:33,19-05-2026,21,Tuesday,Delhi,Delhi,mobile_android,32,30-34,77093,Upper-Middle,paid_ads,1,completed,9,Completed,1437
USR005571,2026-04-09T19:18:48,09-04-2026,19,Thursday,Ahmedabad,Gujarat,mobile_android,30,30-34,30103,Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,1722
USR005572,2026-01-11T15:40:32,11-01-2026,15,Sunday,Ahmedabad,Gujarat,mobile_android,40,40-44,40108,Middle,organic_search,1,completed,9,Completed,1640
USR005573,2026-01-17T04:16:43,17-01-2026,4,Saturday,Mumbai,Maharashtra,mobile_ios,22,21-24,103976,High,social_media,1,completed,9,Completed,617
USR005574,2026-04-22T08:04:55,22-04-2026,8,Wednesday,Kolkata,West Bengal,mobile_android,27,25-29,34931,Middle,paid_ads,1,completed,9,Completed,1199
USR005575,2026-02-16T05:01:32,16-02-2026,5,Monday,Mumbai,Maharashtra,mobile_android,31,30-34,67460,Upper-Middle,paid_ads,1,completed,9,Completed,303
USR005576,2026-04-03T10:20:59,03-04-2026,10,Friday,Delhi,Delhi,desktop,27,25-29,67133,Upper-Middle,referral,1,completed,9,Completed,948
USR005577,2026-06-12T20:46:24,12-06-2026,20,Friday,Mumbai,Maharashtra,mobile_ios,39,35-39,78908,Upper-Middle,social_media,0,step_4_pan_upload,4,PAN Upload,1357
USR005578,2026-05-03T14:18:15,03-05-2026,14,Sunday,Bengaluru,Karnataka,mobile_android,30,30-34,82939,High,organic_search,1,completed,9,Completed,1649
USR005579,2026-04-13T08:16:23,13-04-2026,8,Monday,Mumbai,Maharashtra,mobile_ios,28,25-29,104819,High,organic_search,1,completed,9,Completed,1333
USR005580,2026-04-06T14:00:26,06-04-2026,14,Monday,Kolkata,West Bengal,desktop,25,25-29,27595,Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,920
USR005581,2026-01-10T21:43:31,10-01-2026,21,Saturday,Kolkata,West Bengal,desktop,35,35-39,26273,Middle,social_media,0,step_2_otp_verification,2,OTP Verification,815
USR005582,2026-03-08T13:40:14,08-03-2026,13,Sunday,Mumbai,Maharashtra,mobile_android,29,25-29,66413,Upper-Middle,referral,1,completed,9,Completed,1471
USR005583,2026-03-11T08:33:18,11-03-2026,8,Wednesday,Pune,Maharashtra,mobile_android,51,45+,27061,Middle,organic_search,0,step_6_income_details,6,Income Details,778
USR005584,2026-02-08T20:29:57,08-02-2026,20,Sunday,Hyderabad,Telangana,mobile_android,40,40-44,52697,Upper-Middle,organic_search,0,step_6_income_details,6,Income Details,1169
USR005585,2026-02-28T06:23:15,28-02-2026,6,Saturday,Hyderabad,Telangana,mobile_ios,43,40-44,65080,Upper-Middle,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,1413
USR005586,2026-04-02T17:11:24,02-04-2026,17,Thursday,Hyderabad,Telangana,mobile_android,46,45+,66934,Upper-Middle,paid_ads,1,completed,9,Completed,759
USR005587,2026-01-13T05:31:03,13-01-2026,5,Tuesday,Ahmedabad,Gujarat,mobile_android,43,40-44,27538,Middle,social_media,0,step_6_income_details,6,Income Details,1774
USR005588,2026-06-17T19:52:00,17-06-2026,19,Wednesday,Kolkata,West Bengal,mobile_ios,40,40-44,41387,Middle,social_media,0,step_3_personal_details,3,Personal Details,765
USR005589,2026-03-02T09:47:46,02-03-2026,9,Monday,Ahmedabad,Gujarat,mobile_android,46,45+,44930,Middle,organic_search,1,completed,9,Completed,1557
USR005590,2026-01-18T21:32:37,18-01-2026,21,Sunday,Chennai,Tamil Nadu,desktop,26,25-29,79994,Upper-Middle,paid_ads,1,completed,9,Completed,866
USR005591,2026-01-09T00:43:11,09-01-2026,0,Friday,Mumbai,Maharashtra,mobile_ios,45,45+,62474,Upper-Middle,referral,0,step_4_pan_upload,4,PAN Upload,804
USR005592,2026-02-25T17:34:18,25-02-2026,17,Wednesday,Ahmedabad,Gujarat,mobile_ios,36,35-39,49007,Middle,social_media,1,completed,9,Completed,317
USR005593,2026-03-07T01:32:35,07-03-2026,1,Saturday,Hyderabad,Telangana,mobile_android,44,40-44,56478,Upper-Middle,referral,0,step_4_pan_upload,4,PAN Upload,1522
USR005594,2026-05-21T16:41:05,21-05-2026,16,Thursday,Delhi,Delhi,mobile_android,27,25-29,72048,Upper-Middle,paid_ads,0,step_1_mobile_entry,1,Mobile Entry,319
USR005595,2026-05-11T14:27:23,11-05-2026,14,Monday,Delhi,Delhi,tablet,39,35-39,47074,Middle,social_media,1,completed,9,Completed,1092
USR005596,2026-05-15T06:59:25,15-05-2026,6,Friday,Hyderabad,Telangana,tablet,21,21-24,53048,Upper-Middle,email,1,completed,9,Completed,413
USR005597,2026-01-04T00:49:11,04-01-2026,0,Sunday,Pune,Maharashtra,mobile_android,52,45+,26120,Middle,social_media,0,step_1_mobile_entry,1,Mobile Entry,470
USR005598,2026-01-21T19:55:03,21-01-2026,19,Wednesday,Delhi,Delhi,mobile_android,34,30-34,72627,Upper-Middle,social_media,0,step_2_otp_verification,2,OTP Verification,1765
USR005599,2026-06-11T19:31:01,11-06-2026,19,Thursday,Kolkata,West Bengal,mobile_android,25,25-29,35944,Middle,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,1389
USR005600,2026-01-15T04:37:03,15-01-2026,4,Thursday,Mumbai,Maharashtra,mobile_android,54,45+,67416,Upper-Middle,organic_search,1,completed,9,Completed,1594
USR005601,2026-04-09T20:18:03,09-04-2026,20,Thursday,Ahmedabad,Gujarat,desktop,32,30-34,40838,Middle,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,573
USR005602,2026-02-14T11:19:28,14-02-2026,11,Saturday,Bengaluru,Karnataka,mobile_android,21,21-24,74582,Upper-Middle,social_media,0,step_4_pan_upload,4,PAN Upload,315
USR005603,2026-03-22T07:31:01,22-03-2026,7,Sunday,Mumbai,Maharashtra,mobile_android,43,40-44,59087,Upper-Middle,referral,1,completed,9,Completed,1713
USR005604,2026-06-26T18:44:58,26-06-2026,18,Friday,Delhi,Delhi,mobile_android,23,21-24,59072,Upper-Middle,referral,0,step_3_personal_details,3,Personal Details,261
USR005605,2026-04-04T17:57:32,04-04-2026,17,Saturday,Pune,Maharashtra,desktop,39,35-39,41393,Middle,referral,1,completed,9,Completed,816
USR005606,2026-03-12T17:26:47,12-03-2026,17,Thursday,Hyderabad,Telangana,mobile_android,31,30-34,58371,Upper-Middle,paid_ads,0,step_3_personal_details,3,Personal Details,932
USR005607,2026-05-10T03:19:28,10-05-2026,3,Sunday,Kolkata,West Bengal,mobile_android,35,35-39,25235,Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,128
USR005608,2026-04-26T22:47:37,26-04-2026,22,Sunday,Mumbai,Maharashtra,mobile_ios,23,21-24,37837,Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,1724
USR005609,2026-02-20T13:58:50,20-02-2026,13,Friday,Delhi,Delhi,desktop,31,30-34,79093,Upper-Middle,paid_ads,1,completed,9,Completed,961
USR005610,2026-01-02T04:48:07,02-01-2026,4,Friday,Mumbai,Maharashtra,desktop,28,25-29,93485,High,paid_ads,1,completed,9,Completed,611
USR005611,2026-03-12T11:52:35,12-03-2026,11,Thursday,Delhi,Delhi,desktop,21,21-24,61116,Upper-Middle,paid_ads,0,step_3_personal_details,3,Personal Details,1760
USR005612,2026-03-17T06:48:47,17-03-2026,6,Tuesday,Mumbai,Maharashtra,mobile_android,48,45+,84478,High,paid_ads,1,completed,9,Completed,374
USR005613,2026-06-12T04:43:27,12-06-2026,4,Friday,Kolkata,West Bengal,mobile_ios,41,40-44,49267,Middle,social_media,1,completed,9,Completed,915
USR005614,2026-05-17T07:55:56,17-05-2026,7,Sunday,Mumbai,Maharashtra,mobile_android,31,30-34,42370,Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,1369
USR005615,2026-02-12T16:54:44,12-02-2026,16,Thursday,Mumbai,Maharashtra,desktop,21,21-24,40594,Middle,paid_ads,1,completed,9,Completed,549
USR005616,2026-04-12T23:02:01,12-04-2026,23,Sunday,Kolkata,West Bengal,mobile_ios,30,30-34,43937,Middle,organic_search,0,step_2_otp_verification,2,OTP Verification,530
USR005617,2026-05-22T04:23:23,22-05-2026,4,Friday,Delhi,Delhi,desktop,42,40-44,40463,Middle,organic_search,0,step_1_mobile_entry,1,Mobile Entry,1065
USR005618,2026-06-01T06:43:47,01-06-2026,6,Monday,Kolkata,West Bengal,mobile_ios,25,25-29,48164,Middle,social_media,0,step_4_pan_upload,4,PAN Upload,852
USR005619,2026-05-09T03:32:56,09-05-2026,3,Saturday,Pune,Maharashtra,mobile_android,30,30-34,65862,Upper-Middle,organic_search,1,completed,9,Completed,1100
USR005620,2026-04-29T00:49:29,29-04-2026,0,Wednesday,Mumbai,Maharashtra,mobile_ios,21,21-24,70322,Upper-Middle,social_media,0,step_4_pan_upload,4,PAN Upload,641
USR005621,2026-06-13T08:23:12,13-06-2026,8,Saturday,Pune,Maharashtra,mobile_ios,31,30-34,35720,Middle,referral,0,step_3_personal_details,3,Personal Details,1798
USR005622,2026-06-01T23:22:57,01-06-2026,23,Monday,Bengaluru,Karnataka,desktop,21,21-24,63836,Upper-Middle,referral,1,completed,9,Completed,803
USR005623,2026-06-06T08:23:42,06-06-2026,8,Saturday,Mumbai,Maharashtra,desktop,21,21-24,64608,Upper-Middle,paid_ads,1,completed,9,Completed,1206
USR005624,2026-05-02T17:14:01,02-05-2026,17,Saturday,Delhi,Delhi,tablet,21,21-24,80147,High,social_media,1,completed,9,Completed,1129
USR005625,2026-04-14T18:08:23,14-04-2026,18,Tuesday,Delhi,Delhi,mobile_android,36,35-39,40178,Middle,social_media,1,completed,9,Completed,1098
USR005626,2026-01-20T08:20:40,20-01-2026,8,Tuesday,Chennai,Tamil Nadu,mobile_android,26,25-29,25592,Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,316
USR005627,2026-01-22T17:11:12,22-01-2026,17,Thursday,Pune,Maharashtra,mobile_android,21,21-24,61324,Upper-Middle,social_media,0,step_8_final_submit,8,Final Submit,418
USR005628,2026-05-18T05:52:56,18-05-2026,5,Monday,Mumbai,Maharashtra,mobile_ios,21,21-24,97711,High,social_media,1,completed,9,Completed,1671
USR005629,2026-03-25T04:28:02,25-03-2026,4,Wednesday,Kolkata,West Bengal,mobile_android,36,35-39,55142,Upper-Middle,paid_ads,0,step_6_income_details,6,Income Details,1684
USR005630,2026-04-22T07:52:16,22-04-2026,7,Wednesday,Bengaluru,Karnataka,mobile_ios,21,21-24,63884,Upper-Middle,social_media,0,step_6_income_details,6,Income Details,1552
USR005631,2026-01-31T21:20:02,31-01-2026,21,Saturday,Hyderabad,Telangana,mobile_android,41,40-44,56488,Upper-Middle,social_media,0,step_6_income_details,6,Income Details,1602
USR005632,2026-01-23T17:03:30,23-01-2026,17,Friday,Delhi,Delhi,mobile_android,27,25-29,89545,High,organic_search,1,completed,9,Completed,730
USR005633,2026-06-15T18:55:29,15-06-2026,18,Monday,Delhi,Delhi,mobile_ios,43,40-44,37784,Middle,paid_ads,1,completed,9,Completed,1290
USR005634,2026-04-01T00:05:50,01-04-2026,0,Wednesday,Kolkata,West Bengal,mobile_android,33,30-34,42109,Middle,referral,1,completed,9,Completed,436
USR005635,2026-06-03T22:14:03,03-06-2026,22,Wednesday,Mumbai,Maharashtra,mobile_android,31,30-34,115391,High,organic_search,0,step_6_income_details,6,Income Details,828
USR005636,2026-06-29T11:17:59,29-06-2026,11,Monday,Ahmedabad,Gujarat,mobile_android,33,30-34,73356,Upper-Middle,organic_search,1,completed,9,Completed,820
USR005637,2026-01-17T05:27:58,17-01-2026,5,Saturday,Ahmedabad,Gujarat,mobile_ios,27,25-29,28847,Middle,referral,1,completed,9,Completed,79
USR005638,2026-04-15T14:12:53,15-04-2026,14,Wednesday,Chennai,Tamil Nadu,mobile_android,40,40-44,54808,Upper-Middle,email,0,step_5_aadhaar_verify,5,Aadhaar Verify,1285
USR005639,2026-04-05T15:18:40,05-04-2026,15,Sunday,Pune,Maharashtra,mobile_android,21,21-24,44919,Middle,organic_search,0,step_2_otp_verification,2,OTP Verification,698
USR005640,2026-03-28T14:23:25,28-03-2026,14,Saturday,Delhi,Delhi,mobile_android,24,21-24,32231,Middle,paid_ads,1,completed,9,Completed,482
USR005641,2026-04-15T18:42:03,15-04-2026,18,Wednesday,Kolkata,West Bengal,mobile_android,38,35-39,37323,Middle,paid_ads,1,completed,9,Completed,478
USR005642,2026-02-09T17:01:29,09-02-2026,17,Monday,Hyderabad,Telangana,desktop,37,35-39,61303,Upper-Middle,organic_search,0,step_7_loan_preferences,7,Loan Preferences,796
USR005643,2026-02-02T07:53:38,02-02-2026,7,Monday,Delhi,Delhi,mobile_android,30,30-34,48875,Middle,referral,1,completed,9,Completed,563
USR005644,2026-06-02T15:49:15,02-06-2026,15,Tuesday,Delhi,Delhi,mobile_ios,42,40-44,60028,Upper-Middle,social_media,0,step_5_aadhaar_verify,5,Aadhaar Verify,881
USR005645,2026-06-24T07:45:59,24-06-2026,7,Wednesday,Delhi,Delhi,mobile_android,24,21-24,38926,Middle,referral,0,step_2_otp_verification,2,OTP Verification,997
USR005646,2026-05-11T17:17:12,11-05-2026,17,Monday,Delhi,Delhi,mobile_ios,33,30-34,65185,Upper-Middle,organic_search,0,step_8_final_submit,8,Final Submit,1024
USR005647,2026-01-23T06:45:31,23-01-2026,6,Friday,Mumbai,Maharashtra,mobile_android,28,25-29,44875,Middle,paid_ads,0,step_3_personal_details,3,Personal Details,1082
USR005648,2026-01-13T04:46:40,13-01-2026,4,Tuesday,Chennai,Tamil Nadu,mobile_android,44,40-44,51387,Upper-Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,1003
USR005649,2026-05-02T09:30:07,02-05-2026,9,Saturday,Delhi,Delhi,mobile_ios,35,35-39,46295,Middle,referral,0,step_2_otp_verification,2,OTP Verification,1182
USR005650,2026-01-04T23:02:23,04-01-2026,23,Sunday,Bengaluru,Karnataka,mobile_android,26,25-29,113916,High,referral,1,completed,9,Completed,1250
USR005651,2026-03-23T18:41:40,23-03-2026,18,Monday,Hyderabad,Telangana,mobile_android,31,30-34,68260,Upper-Middle,organic_search,0,step_1_mobile_entry,1,Mobile Entry,863
USR005652,2026-06-25T20:58:04,25-06-2026,20,Thursday,Bengaluru,Karnataka,mobile_android,26,25-29,57429,Upper-Middle,paid_ads,1,completed,9,Completed,1538
USR005653,2026-05-22T10:47:19,22-05-2026,10,Friday,Kolkata,West Bengal,desktop,33,30-34,29434,Middle,paid_ads,0,step_6_income_details,6,Income Details,955
USR005654,2026-01-25T06:45:39,25-01-2026,6,Sunday,Pune,Maharashtra,mobile_android,38,35-39,26036,Middle,social_media,0,step_5_aadhaar_verify,5,Aadhaar Verify,1422
USR005655,2026-06-11T10:56:35,11-06-2026,10,Thursday,Pune,Maharashtra,desktop,31,30-34,59787,Upper-Middle,social_media,1,completed,9,Completed,1515
USR005656,2026-06-20T01:18:57,20-06-2026,1,Saturday,Delhi,Delhi,desktop,30,30-34,63575,Upper-Middle,referral,0,step_7_loan_preferences,7,Loan Preferences,1203
USR005657,2026-05-06T22:16:56,06-05-2026,22,Wednesday,Bengaluru,Karnataka,mobile_ios,38,35-39,45304,Middle,social_media,0,step_2_otp_verification,2,OTP Verification,1284
USR005658,2026-06-17T15:02:24,17-06-2026,15,Wednesday,Mumbai,Maharashtra,tablet,24,21-24,71922,Upper-Middle,organic_search,1,completed,9,Completed,223
USR005659,2026-03-22T15:48:13,22-03-2026,15,Sunday,Pune,Maharashtra,tablet,27,25-29,65266,Upper-Middle,social_media,1,completed,9,Completed,414
USR005660,2026-05-23T04:08:40,23-05-2026,4,Saturday,Bengaluru,Karnataka,mobile_android,34,30-34,111728,High,paid_ads,0,step_3_personal_details,3,Personal Details,1704
USR005661,2026-05-07T03:35:40,07-05-2026,3,Thursday,Delhi,Delhi,mobile_android,36,35-39,54768,Upper-Middle,paid_ads,0,step_3_personal_details,3,Personal Details,692
USR005662,2026-04-20T22:52:47,20-04-2026,22,Monday,Hyderabad,Telangana,mobile_android,42,40-44,55517,Upper-Middle,organic_search,0,step_4_pan_upload,4,PAN Upload,863
USR005663,2026-03-25T04:59:28,25-03-2026,4,Wednesday,Mumbai,Maharashtra,desktop,31,30-34,57767,Upper-Middle,social_media,1,completed,9,Completed,1137
USR005664,2026-04-08T13:06:09,08-04-2026,13,Wednesday,Delhi,Delhi,mobile_android,49,45+,73372,Upper-Middle,organic_search,1,completed,9,Completed,605
USR005665,2026-02-20T15:43:28,20-02-2026,15,Friday,Hyderabad,Telangana,desktop,31,30-34,39779,Middle,paid_ads,1,completed,9,Completed,1692
USR005666,2026-01-29T10:15:49,29-01-2026,10,Thursday,Bengaluru,Karnataka,desktop,21,21-24,75873,Upper-Middle,social_media,1,completed,9,Completed,1721
USR005667,2026-04-19T12:11:23,19-04-2026,12,Sunday,Ahmedabad,Gujarat,mobile_android,32,30-34,57287,Upper-Middle,paid_ads,1,completed,9,Completed,140
USR005668,2026-04-07T05:10:53,07-04-2026,5,Tuesday,Pune,Maharashtra,mobile_android,21,21-24,43754,Middle,referral,0,step_6_income_details,6,Income Details,223
USR005669,2026-06-01T14:36:53,01-06-2026,14,Monday,Chennai,Tamil Nadu,mobile_android,21,21-24,36966,Middle,social_media,0,step_8_final_submit,8,Final Submit,1261
USR005670,2026-01-02T06:50:33,02-01-2026,6,Friday,Mumbai,Maharashtra,desktop,29,25-29,34594,Middle,organic_search,0,step_6_income_details,6,Income Details,514
USR005671,2026-04-10T06:01:28,10-04-2026,6,Friday,Bengaluru,Karnataka,desktop,28,25-29,62507,Upper-Middle,referral,0,step_5_aadhaar_verify,5,Aadhaar Verify,1369
USR005672,2026-06-25T01:02:26,25-06-2026,1,Thursday,Delhi,Delhi,mobile_android,22,21-24,36871,Middle,email,0,step_4_pan_upload,4,PAN Upload,1774
USR005673,2026-04-22T22:09:24,22-04-2026,22,Wednesday,Delhi,Delhi,mobile_ios,46,45+,72545,Upper-Middle,referral,0,step_4_pan_upload,4,PAN Upload,513
USR005674,2026-01-02T03:19:08,02-01-2026,3,Friday,Mumbai,Maharashtra,desktop,39,35-39,74427,Upper-Middle,referral,1,completed,9,Completed,1504
USR005675,2026-06-11T03:16:51,11-06-2026,3,Thursday,Delhi,Delhi,desktop,58,45+,66566,Upper-Middle,referral,0,step_4_pan_upload,4,PAN Upload,1189
USR005676,2026-06-24T18:07:25,24-06-2026,18,Wednesday,Delhi,Delhi,mobile_android,42,40-44,39730,Middle,social_media,1,completed,9,Completed,726
USR005677,2026-04-12T06:54:30,12-04-2026,6,Sunday,Delhi,Delhi,mobile_android,39,35-39,81139,High,organic_search,0,step_6_income_details,6,Income Details,225
USR005678,2026-05-18T16:20:26,18-05-2026,16,Monday,Chennai,Tamil Nadu,mobile_android,26,25-29,68403,Upper-Middle,social_media,1,completed,9,Completed,779
USR005679,2026-05-18T03:26:15,18-05-2026,3,Monday,Mumbai,Maharashtra,mobile_android,34,30-34,59379,Upper-Middle,paid_ads,0,step_3_personal_details,3,Personal Details,488
USR005680,2026-04-07T18:29:25,07-04-2026,18,Tuesday,Bengaluru,Karnataka,mobile_ios,36,35-39,59006,Upper-Middle,social_media,1,completed,9,Completed,139
USR005681,2026-03-14T23:07:15,14-03-2026,23,Saturday,Ahmedabad,Gujarat,mobile_android,55,45+,54552,Upper-Middle,paid_ads,1,completed,9,Completed,297
USR005682,2026-06-09T23:15:59,09-06-2026,23,Tuesday,Kolkata,West Bengal,mobile_android,26,25-29,53039,Upper-Middle,social_media,1,completed,9,Completed,1753
USR005683,2026-01-07T09:35:52,07-01-2026,9,Wednesday,Bengaluru,Karnataka,mobile_android,27,25-29,81299,High,social_media,0,step_6_income_details,6,Income Details,696
USR005684,2026-04-03T11:55:33,03-04-2026,11,Friday,Chennai,Tamil Nadu,mobile_android,27,25-29,46036,Middle,paid_ads,1,completed,9,Completed,911
USR005685,2026-03-29T01:33:11,29-03-2026,1,Sunday,Delhi,Delhi,mobile_android,29,25-29,68663,Upper-Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,294
USR005686,2026-02-10T00:28:44,10-02-2026,0,Tuesday,Mumbai,Maharashtra,desktop,46,45+,67456,Upper-Middle,organic_search,1,completed,9,Completed,476
USR005687,2026-03-31T11:39:14,31-03-2026,11,Tuesday,Bengaluru,Karnataka,mobile_ios,31,30-34,106858,High,organic_search,1,completed,9,Completed,233
USR005688,2026-03-08T11:38:18,08-03-2026,11,Sunday,Delhi,Delhi,mobile_android,29,25-29,77755,Upper-Middle,organic_search,0,step_8_final_submit,8,Final Submit,540
USR005689,2026-04-14T13:27:34,14-04-2026,13,Tuesday,Chennai,Tamil Nadu,mobile_android,32,30-34,68781,Upper-Middle,referral,1,completed,9,Completed,241
USR005690,2026-01-30T15:59:06,30-01-2026,15,Friday,Kolkata,West Bengal,mobile_android,21,21-24,32643,Middle,referral,0,step_5_aadhaar_verify,5,Aadhaar Verify,629
USR005691,2026-04-02T14:26:50,02-04-2026,14,Thursday,Mumbai,Maharashtra,mobile_android,27,25-29,51440,Upper-Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,1196
USR005692,2026-04-26T21:13:40,26-04-2026,21,Sunday,Mumbai,Maharashtra,mobile_android,31,30-34,27641,Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,814
USR005693,2026-05-24T23:01:51,24-05-2026,23,Sunday,Bengaluru,Karnataka,mobile_ios,33,30-34,74479,Upper-Middle,organic_search,0,step_2_otp_verification,2,OTP Verification,1465
USR005694,2026-01-15T08:20:16,15-01-2026,8,Thursday,Delhi,Delhi,desktop,34,30-34,56613,Upper-Middle,paid_ads,1,completed,9,Completed,1607
USR005695,2026-03-30T13:48:12,30-03-2026,13,Monday,Delhi,Delhi,desktop,26,25-29,59965,Upper-Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,388
USR005696,2026-04-27T06:02:12,27-04-2026,6,Monday,Pune,Maharashtra,mobile_android,30,30-34,55251,Upper-Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,990
