user_id,start_timestamp,start_date,start_hour,start_day_of_week,city,state,device,age,age_group,income,income_bracket,acquisition_source,completed,dropped_at_step,dropped_at_step_number,step_label,total_time_seconds
USR005706,2026-01-16T03:30:32,2026-01-16,3,Friday,Hyderabad,Telangana,mobile_ios,21,21-24,62499,Upper-Middle,paid_ads,0,step_7_loan_preferences,7,Loan Preferences,1720
USR005707,2026-03-04T05:53:12,2026-03-04,5,Wednesday,Chennai,Tamil Nadu,mobile_android,21,21-24,51936,Upper-Middle,referral,0,step_1_mobile_entry,1,Mobile Entry,486
USR005708,2026-04-15T21:00:44,2026-04-15,21,Wednesday,Pune,Maharashtra,mobile_ios,21,21-24,69177,Upper-Middle,organic_search,1,completed,9,Completed,349
USR005709,2026-02-03T20:55:41,2026-02-03,20,Tuesday,Bengaluru,Karnataka,mobile_android,38,35-39,61866,Upper-Middle,referral,0,step_4_pan_upload,4,PAN Upload,99
USR005710,2026-01-22T12:58:13,2026-01-22,12,Thursday,Hyderabad,Telangana,mobile_android,25,25-29,65172,Upper-Middle,organic_search,1,completed,9,Completed,1420
USR005711,2026-06-10T19:34:17,2026-06-10,19,Wednesday,Ahmedabad,Gujarat,mobile_ios,37,35-39,23875,Low,social_media,1,completed,9,Completed,1005
USR005712,2026-04-29T12:23:00,2026-04-29,12,Wednesday,Pune,Maharashtra,mobile_ios,21,21-24,34164,Middle,email,0,step_1_mobile_entry,1,Mobile Entry,872
USR005713,2026-02-24T14:25:35,2026-02-24,14,Tuesday,Mumbai,Maharashtra,mobile_android,30,30-34,58693,Upper-Middle,social_media,0,step_6_income_details,6,Income Details,482
USR005714,2026-06-25T04:13:26,2026-06-25,4,Thursday,Mumbai,Maharashtra,mobile_ios,21,21-24,74739,Upper-Middle,organic_search,0,step_6_income_details,6,Income Details,589
USR005715,2026-04-09T01:12:06,2026-04-09,1,Thursday,Kolkata,West Bengal,mobile_android,31,30-34,64892,Upper-Middle,organic_search,1,completed,9,Completed,659
USR005716,2026-01-04T16:06:09,2026-01-04,16,Sunday,Chennai,Tamil Nadu,mobile_ios,21,21-24,63926,Upper-Middle,social_media,1,completed,9,Completed,309
USR005717,2026-06-03T02:10:31,2026-06-03,2,Wednesday,Ahmedabad,Gujarat,mobile_android,34,30-34,45182,Middle,referral,1,completed,9,Completed,374
USR005718,2026-03-01T08:51:47,2026-03-01,8,Sunday,Hyderabad,Telangana,mobile_android,26,25-29,63215,Upper-Middle,paid_ads,1,completed,9,Completed,854
USR005719,2026-02-14T06:15:35,2026-02-14,6,Saturday,Delhi,Delhi,mobile_android,26,25-29,87752,High,paid_ads,0,step_2_otp_verification,2,OTP Verification,604
USR005720,2026-05-17T16:48:33,2026-05-17,16,Sunday,Mumbai,Maharashtra,mobile_android,21,21-24,35311,Middle,social_media,1,completed,9,Completed,1319
USR005721,2026-06-24T08:47:20,2026-06-24,8,Wednesday,Bengaluru,Karnataka,desktop,34,30-34,66055,Upper-Middle,paid_ads,1,completed,9,Completed,393
USR005722,2026-03-26T12:11:21,2026-03-26,12,Thursday,Chennai,Tamil Nadu,mobile_android,26,25-29,43518,Middle,organic_search,0,step_8_final_submit,8,Final Submit,375
USR005723,2026-02-16T12:28:07,2026-02-16,12,Monday,Pune,Maharashtra,mobile_android,41,40-44,43026,Middle,referral,0,step_4_pan_upload,4,PAN Upload,1606
USR005724,2026-03-03T07:54:27,2026-03-03,7,Tuesday,Delhi,Delhi,mobile_ios,21,21-24,62757,Upper-Middle,organic_search,0,step_8_final_submit,8,Final Submit,1304
USR005725,2026-04-25T09:01:56,2026-04-25,9,Saturday,Hyderabad,Telangana,mobile_android,41,40-44,85979,High,social_media,1,completed,9,Completed,78
USR005726,2026-06-23T06:06:55,2026-06-23,6,Tuesday,Ahmedabad,Gujarat,tablet,36,35-39,49665,Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,339
USR005727,2026-04-04T03:28:06,2026-04-04,3,Saturday,Delhi,Delhi,desktop,36,35-39,57864,Upper-Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,1629
USR005728,2026-06-17T15:08:57,2026-06-17,15,Wednesday,Pune,Maharashtra,mobile_android,25,25-29,61198,Upper-Middle,social_media,1,completed,9,Completed,197
USR005729,2026-01-18T10:02:22,2026-01-18,10,Sunday,Kolkata,West Bengal,mobile_android,21,21-24,47314,Middle,social_media,0,step_4_pan_upload,4,PAN Upload,1588
USR005730,2026-04-12T18:02:36,2026-04-12,18,Sunday,Mumbai,Maharashtra,mobile_android,45,45+,76474,Upper-Middle,social_media,1,completed,9,Completed,350
USR005731,2026-01-08T11:32:04,2026-01-08,11,Thursday,Mumbai,Maharashtra,mobile_android,22,21-24,79902,Upper-Middle,email,0,step_3_personal_details,3,Personal Details,1631
USR005732,2026-04-29T08:03:46,2026-04-29,8,Wednesday,Pune,Maharashtra,tablet,21,21-24,76070,Upper-Middle,paid_ads,1,completed,9,Completed,693
USR005733,2026-04-02T20:47:14,2026-04-02,20,Thursday,Bengaluru,Karnataka,mobile_android,21,21-24,43183,Middle,paid_ads,1,completed,9,Completed,80
USR005734,2026-06-09T16:29:39,2026-06-09,16,Tuesday,Pune,Maharashtra,desktop,31,30-34,47069,Middle,paid_ads,1,completed,9,Completed,1526
USR005735,2026-05-14T22:58:14,2026-05-14,22,Thursday,Pune,Maharashtra,mobile_android,40,40-44,46079,Middle,social_media,0,step_7_loan_preferences,7,Loan Preferences,1778
USR005736,2026-04-02T15:51:28,2026-04-02,15,Thursday,Chennai,Tamil Nadu,mobile_android,31,30-34,53485,Upper-Middle,organic_search,1,completed,9,Completed,1081
USR005737,2026-02-05T23:17:08,2026-02-05,23,Thursday,Mumbai,Maharashtra,desktop,38,35-39,110115,High,social_media,1,completed,9,Completed,303
USR005738,2026-04-19T22:16:30,2026-04-19,22,Sunday,Ahmedabad,Gujarat,desktop,35,35-39,56795,Upper-Middle,paid_ads,1,completed,9,Completed,1665
USR005739,2026-03-31T10:20:47,2026-03-31,10,Tuesday,Delhi,Delhi,mobile_android,21,21-24,26233,Middle,social_media,1,completed,9,Completed,439
USR005740,2026-06-08T15:16:22,2026-06-08,15,Monday,Mumbai,Maharashtra,mobile_ios,22,21-24,55011,Upper-Middle,paid_ads,0,step_6_income_details,6,Income Details,1546
USR005741,2026-04-16T07:15:08,2026-04-16,7,Thursday,Kolkata,West Bengal,desktop,21,21-24,42677,Middle,paid_ads,0,step_6_income_details,6,Income Details,1452
USR005742,2026-01-01T20:08:15,2026-01-01,20,Thursday,Hyderabad,Telangana,desktop,28,25-29,15000,Low,paid_ads,0,step_2_otp_verification,2,OTP Verification,1672
USR005743,2026-03-26T15:43:50,2026-03-26,15,Thursday,Delhi,Delhi,mobile_android,33,30-34,59871,Upper-Middle,organic_search,1,completed,9,Completed,1418
USR005744,2026-05-21T15:13:00,2026-05-21,15,Thursday,Bengaluru,Karnataka,mobile_android,30,30-34,81461,High,social_media,0,step_4_pan_upload,4,PAN Upload,267
USR005745,2026-01-28T16:16:21,2026-01-28,16,Wednesday,Mumbai,Maharashtra,desktop,30,30-34,94267,High,referral,1,completed,9,Completed,1323
USR005746,2026-02-12T17:31:29,2026-02-12,17,Thursday,Mumbai,Maharashtra,mobile_android,26,25-29,67582,Upper-Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,337
USR005747,2026-01-05T14:55:01,2026-01-05,14,Monday,Mumbai,Maharashtra,mobile_ios,38,35-39,68391,Upper-Middle,organic_search,1,completed,9,Completed,1369
USR005748,2026-05-15T16:28:44,2026-05-15,16,Friday,Hyderabad,Telangana,desktop,24,21-24,65939,Upper-Middle,paid_ads,0,step_3_personal_details,3,Personal Details,1047
USR005749,2026-02-21T06:00:17,2026-02-21,6,Saturday,Hyderabad,Telangana,mobile_ios,34,30-34,68793,Upper-Middle,email,1,completed,9,Completed,228
USR005750,2026-01-15T20:23:48,2026-01-15,20,Thursday,Chennai,Tamil Nadu,mobile_android,22,21-24,98983,High,social_media,0,step_5_aadhaar_verify,5,Aadhaar Verify,1104
USR005751,2026-05-03T05:13:29,2026-05-03,5,Sunday,Bengaluru,Karnataka,desktop,31,30-34,20304,Low,organic_search,0,step_2_otp_verification,2,OTP Verification,1321
USR005752,2026-02-18T23:35:28,2026-02-18,23,Wednesday,Mumbai,Maharashtra,mobile_android,22,21-24,66285,Upper-Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,642
USR005753,2026-03-16T22:50:01,2026-03-16,22,Monday,Pune,Maharashtra,desktop,31,30-34,20365,Low,social_media,0,step_7_loan_preferences,7,Loan Preferences,278
USR005754,2026-02-16T08:53:47,2026-02-16,8,Monday,Hyderabad,Telangana,mobile_android,46,45+,66399,Upper-Middle,paid_ads,1,completed,9,Completed,926
USR005755,2026-06-19T07:16:00,2026-06-19,7,Friday,Mumbai,Maharashtra,mobile_android,39,35-39,66043,Upper-Middle,referral,0,step_2_otp_verification,2,OTP Verification,719
USR005756,2026-04-29T12:57:27,2026-04-29,12,Wednesday,Chennai,Tamil Nadu,desktop,27,25-29,38671,Middle,paid_ads,1,completed,9,Completed,722
USR005757,2026-05-19T15:09:21,2026-05-19,15,Tuesday,Mumbai,Maharashtra,mobile_android,27,25-29,52625,Upper-Middle,paid_ads,0,step_6_income_details,6,Income Details,142
USR005758,2026-04-04T06:46:10,2026-04-04,6,Saturday,Pune,Maharashtra,mobile_android,36,35-39,57568,Upper-Middle,paid_ads,1,completed,9,Completed,967
USR005759,2026-01-28T12:50:33,2026-01-28,12,Wednesday,Pune,Maharashtra,mobile_ios,29,25-29,37030,Middle,paid_ads,1,completed,9,Completed,1762
USR005760,2026-04-13T14:05:00,2026-04-13,14,Monday,Delhi,Delhi,mobile_android,37,35-39,48128,Middle,referral,1,completed,9,Completed,1719
USR005761,2026-04-04T03:11:10,2026-04-04,3,Saturday,Kolkata,West Bengal,desktop,24,21-24,50157,Upper-Middle,social_media,0,step_3_personal_details,3,Personal Details,1672
USR005762,2026-03-11T17:33:30,2026-03-11,17,Wednesday,Pune,Maharashtra,desktop,21,21-24,75484,Upper-Middle,referral,1,completed,9,Completed,182
USR005763,2026-03-16T14:33:19,2026-03-16,14,Monday,Hyderabad,Telangana,mobile_android,39,35-39,35380,Middle,paid_ads,1,completed,9,Completed,1205
USR005764,2026-03-25T14:31:57,2026-03-25,14,Wednesday,Pune,Maharashtra,mobile_ios,31,30-34,56080,Upper-Middle,paid_ads,1,completed,9,Completed,1263
USR005765,2026-02-12T04:54:35,2026-02-12,4,Thursday,Delhi,Delhi,mobile_android,36,35-39,59325,Upper-Middle,organic_search,0,step_3_personal_details,3,Personal Details,917
USR005766,2026-05-11T09:51:14,2026-05-11,9,Monday,Chennai,Tamil Nadu,mobile_android,39,35-39,49419,Middle,organic_search,1,completed,9,Completed,440
USR005767,2026-03-04T12:42:09,2026-03-04,12,Wednesday,Hyderabad,Telangana,mobile_android,36,35-39,69298,Upper-Middle,organic_search,0,step_2_otp_verification,2,OTP Verification,1442
USR005768,2026-04-20T20:53:30,2026-04-20,20,Monday,Delhi,Delhi,desktop,28,25-29,63927,Upper-Middle,referral,1,completed,9,Completed,1729
USR005769,2026-04-30T02:54:33,2026-04-30,2,Thursday,Delhi,Delhi,desktop,25,25-29,51033,Upper-Middle,email,0,step_5_aadhaar_verify,5,Aadhaar Verify,1139
USR005770,2026-02-22T19:06:20,2026-02-22,19,Sunday,Delhi,Delhi,desktop,33,30-34,42544,Middle,organic_search,1,completed,9,Completed,821
USR005771,2026-05-27T07:28:30,2026-05-27,7,Wednesday,Ahmedabad,Gujarat,mobile_android,21,21-24,30452,Middle,social_media,0,step_4_pan_upload,4,PAN Upload,884
USR005772,2026-05-06T16:09:18,2026-05-06,16,Wednesday,Hyderabad,Telangana,mobile_android,28,25-29,53721,Upper-Middle,social_media,0,step_3_personal_details,3,Personal Details,290
USR005773,2026-04-26T11:13:23,2026-04-26,11,Sunday,Delhi,Delhi,mobile_ios,25,25-29,46637,Middle,organic_search,1,completed,9,Completed,307
USR005774,2026-03-31T02:41:08,2026-03-31,2,Tuesday,Mumbai,Maharashtra,mobile_android,28,25-29,39794,Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,260
USR005775,2026-06-16T19:35:09,2026-06-16,19,Tuesday,Kolkata,West Bengal,mobile_android,39,35-39,79830,Upper-Middle,organic_search,1,completed,9,Completed,1664
USR005776,2026-04-16T21:39:15,2026-04-16,21,Thursday,Pune,Maharashtra,desktop,36,35-39,30526,Middle,paid_ads,0,step_7_loan_preferences,7,Loan Preferences,91
USR005777,2026-05-22T13:46:22,2026-05-22,13,Friday,Hyderabad,Telangana,mobile_ios,21,21-24,55389,Upper-Middle,organic_search,1,completed,9,Completed,829
USR005778,2026-06-24T19:41:55,2026-06-24,19,Wednesday,Mumbai,Maharashtra,desktop,33,30-34,74150,Upper-Middle,organic_search,1,completed,9,Completed,698
USR005779,2026-05-26T00:37:16,2026-05-26,0,Tuesday,Mumbai,Maharashtra,desktop,29,25-29,54297,Upper-Middle,paid_ads,1,completed,9,Completed,223
USR005780,2026-06-17T10:00:31,2026-06-17,10,Wednesday,Delhi,Delhi,desktop,43,40-44,69898,Upper-Middle,organic_search,1,completed,9,Completed,941
USR005781,2026-02-18T08:21:04,2026-02-18,8,Wednesday,Mumbai,Maharashtra,mobile_android,38,35-39,44666,Middle,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,403
USR005782,2026-03-17T10:38:48,2026-03-17,10,Tuesday,Bengaluru,Karnataka,mobile_android,47,45+,65571,Upper-Middle,paid_ads,0,step_6_income_details,6,Income Details,642
USR005783,2026-01-11T17:10:19,2026-01-11,17,Sunday,Delhi,Delhi,mobile_android,22,21-24,83910,High,referral,0,step_2_otp_verification,2,OTP Verification,370
USR005784,2026-02-25T14:46:42,2026-02-25,14,Wednesday,Mumbai,Maharashtra,mobile_android,36,35-39,31435,Middle,paid_ads,1,completed,9,Completed,1288
USR005785,2026-03-09T23:23:37,2026-03-09,23,Monday,Hyderabad,Telangana,mobile_android,23,21-24,15000,Low,paid_ads,1,completed,9,Completed,1472
USR005786,2026-01-13T03:44:56,2026-01-13,3,Tuesday,Pune,Maharashtra,mobile_android,28,25-29,34437,Middle,organic_search,1,completed,9,Completed,1150
USR005787,2026-04-08T14:21:45,2026-04-08,14,Wednesday,Mumbai,Maharashtra,mobile_ios,32,30-34,24567,Low,paid_ads,0,step_3_personal_details,3,Personal Details,916
USR005788,2026-02-14T21:03:57,2026-02-14,21,Saturday,Delhi,Delhi,mobile_ios,21,21-24,37310,Middle,organic_search,1,completed,9,Completed,1088
USR005789,2026-03-28T14:47:38,2026-03-28,14,Saturday,Bengaluru,Karnataka,mobile_android,44,40-44,63101,Upper-Middle,paid_ads,0,step_3_personal_details,3,Personal Details,243
USR005790,2026-04-26T17:27:37,2026-04-26,17,Sunday,Kolkata,West Bengal,mobile_android,24,21-24,48001,Middle,social_media,1,completed,9,Completed,453
USR005791,2026-05-22T15:22:06,2026-05-22,15,Friday,Kolkata,West Bengal,mobile_android,52,45+,46163,Middle,social_media,0,step_2_otp_verification,2,OTP Verification,238
USR005792,2026-04-13T07:29:45,2026-04-13,7,Monday,Chennai,Tamil Nadu,mobile_android,35,35-39,47842,Middle,social_media,0,step_5_aadhaar_verify,5,Aadhaar Verify,975
USR005793,2026-02-28T16:42:37,2026-02-28,16,Saturday,Mumbai,Maharashtra,mobile_android,21,21-24,78986,Upper-Middle,email,1,completed,9,Completed,1028
USR005794,2026-02-22T15:42:52,2026-02-22,15,Sunday,Mumbai,Maharashtra,desktop,27,25-29,118537,High,social_media,0,step_7_loan_preferences,7,Loan Preferences,857
USR005795,2026-04-13T23:37:39,2026-04-13,23,Monday,Hyderabad,Telangana,desktop,21,21-24,71369,Upper-Middle,referral,0,step_2_otp_verification,2,OTP Verification,334
USR005796,2026-03-23T01:33:16,2026-03-23,1,Monday,Hyderabad,Telangana,mobile_ios,28,25-29,64957,Upper-Middle,organic_search,1,completed,9,Completed,152
USR005797,2026-01-09T04:58:09,2026-01-09,4,Friday,Mumbai,Maharashtra,mobile_ios,28,25-29,68042,Upper-Middle,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,125
USR005798,2026-06-06T14:13:04,2026-06-06,14,Saturday,Delhi,Delhi,mobile_android,50,45+,66616,Upper-Middle,social_media,1,completed,9,Completed,619
USR005799,2026-06-11T21:04:43,2026-06-11,21,Thursday,Delhi,Delhi,tablet,21,21-24,34366,Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,619
USR005800,2026-06-01T07:51:13,2026-06-01,7,Monday,Mumbai,Maharashtra,tablet,41,40-44,44499,Middle,referral,1,completed,9,Completed,1488
USR005801,2026-01-18T20:26:44,2026-01-18,20,Sunday,Chennai,Tamil Nadu,mobile_android,30,30-34,58110,Upper-Middle,referral,1,completed,9,Completed,1072
USR005802,2026-04-08T09:26:48,2026-04-08,9,Wednesday,Hyderabad,Telangana,mobile_ios,38,35-39,62703,Upper-Middle,social_media,1,completed,9,Completed,1310
USR005803,2026-01-11T15:29:20,2026-01-11,15,Sunday,Pune,Maharashtra,desktop,26,25-29,32377,Middle,organic_search,1,completed,9,Completed,904
USR005804,2026-02-02T23:43:13,2026-02-02,23,Monday,Pune,Maharashtra,mobile_android,32,30-34,38867,Middle,organic_search,1,completed,9,Completed,1047
USR005805,2026-04-05T14:29:39,2026-04-05,14,Sunday,Mumbai,Maharashtra,mobile_android,24,21-24,70621,Upper-Middle,referral,1,completed,9,Completed,578
USR005806,2026-02-19T19:41:36,2026-02-19,19,Thursday,Pune,Maharashtra,tablet,35,35-39,49345,Middle,paid_ads,1,completed,9,Completed,675
USR005807,2026-04-20T19:52:03,2026-04-20,19,Monday,Delhi,Delhi,mobile_ios,48,45+,59213,Upper-Middle,referral,1,completed,9,Completed,444
USR005808,2026-06-12T11:00:59,2026-06-12,11,Friday,Pune,Maharashtra,tablet,43,40-44,31397,Middle,paid_ads,1,completed,9,Completed,1314
USR005809,2026-02-14T13:39:51,2026-02-14,13,Saturday,Ahmedabad,Gujarat,mobile_android,38,35-39,35500,Middle,organic_search,0,step_3_personal_details,3,Personal Details,404
USR005810,2026-06-15T12:35:09,2026-06-15,12,Monday,Chennai,Tamil Nadu,mobile_ios,44,40-44,31558,Middle,paid_ads,1,completed,9,Completed,506
USR005811,2026-05-31T01:35:17,2026-05-31,1,Sunday,Bengaluru,Karnataka,mobile_android,32,30-34,90923,High,organic_search,1,completed,9,Completed,484
USR005812,2026-02-03T11:32:55,2026-02-03,11,Tuesday,Kolkata,West Bengal,mobile_ios,21,21-24,56411,Upper-Middle,social_media,0,step_3_personal_details,3,Personal Details,179
USR005813,2026-05-20T21:41:48,2026-05-20,21,Wednesday,Mumbai,Maharashtra,mobile_android,30,30-34,88174,High,social_media,0,step_2_otp_verification,2,OTP Verification,1007
USR005814,2026-02-21T15:06:48,2026-02-21,15,Saturday,Hyderabad,Telangana,desktop,31,30-34,87819,High,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,996
USR005815,2026-02-19T12:45:05,2026-02-19,12,Thursday,Bengaluru,Karnataka,mobile_ios,27,25-29,49894,Middle,social_media,0,step_6_income_details,6,Income Details,337
USR005816,2026-02-17T22:14:32,2026-02-17,22,Tuesday,Ahmedabad,Gujarat,tablet,21,21-24,42086,Middle,organic_search,0,step_2_otp_verification,2,OTP Verification,1386
USR005817,2026-06-10T14:38:34,2026-06-10,14,Wednesday,Delhi,Delhi,desktop,22,21-24,45685,Middle,referral,1,completed,9,Completed,1455
USR005818,2026-06-24T07:38:34,2026-06-24,7,Wednesday,Pune,Maharashtra,mobile_android,31,30-34,39274,Middle,organic_search,1,completed,9,Completed,1523
USR005819,2026-03-05T20:11:03,2026-03-05,20,Thursday,Delhi,Delhi,mobile_android,28,25-29,55600,Upper-Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,229
USR005820,2026-05-03T22:59:34,2026-05-03,22,Sunday,Bengaluru,Karnataka,mobile_android,21,21-24,94922,High,organic_search,0,step_2_otp_verification,2,OTP Verification,569
USR005821,2026-04-16T22:19:29,2026-04-16,22,Thursday,Delhi,Delhi,mobile_android,21,21-24,49532,Middle,referral,1,completed,9,Completed,288
USR005822,2026-03-01T09:45:45,2026-03-01,9,Sunday,Pune,Maharashtra,desktop,29,25-29,34504,Middle,social_media,0,step_4_pan_upload,4,PAN Upload,1601
USR005823,2026-04-19T17:58:13,2026-04-19,17,Sunday,Bengaluru,Karnataka,mobile_android,37,35-39,76261,Upper-Middle,referral,1,completed,9,Completed,1207
USR005824,2026-05-24T15:59:14,2026-05-24,15,Sunday,Mumbai,Maharashtra,desktop,32,30-34,27332,Middle,referral,1,completed,9,Completed,174
USR005825,2026-01-04T03:56:42,2026-01-04,3,Sunday,Pune,Maharashtra,mobile_android,31,30-34,51536,Upper-Middle,social_media,0,step_6_income_details,6,Income Details,715
USR005826,2026-01-30T08:58:19,2026-01-30,8,Friday,Ahmedabad,Gujarat,mobile_android,39,35-39,60324,Upper-Middle,organic_search,1,completed,9,Completed,890
USR005827,2026-01-26T17:00:35,2026-01-26,17,Monday,Pune,Maharashtra,mobile_android,31,30-34,47060,Middle,social_media,0,step_4_pan_upload,4,PAN Upload,1677
USR005828,2026-04-04T15:22:12,2026-04-04,15,Saturday,Mumbai,Maharashtra,desktop,38,35-39,41978,Middle,organic_search,1,completed,9,Completed,1288
USR005829,2026-04-21T21:45:35,2026-04-21,21,Tuesday,Pune,Maharashtra,mobile_ios,50,45+,48364,Middle,referral,0,step_6_income_details,6,Income Details,177
USR005830,2026-03-18T09:30:41,2026-03-18,9,Wednesday,Delhi,Delhi,mobile_ios,31,30-34,76723,Upper-Middle,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,1271
USR005831,2026-03-16T00:53:24,2026-03-16,0,Monday,Bengaluru,Karnataka,mobile_android,41,40-44,80189,High,paid_ads,1,completed,9,Completed,1292
USR005832,2026-06-15T14:28:30,2026-06-15,14,Monday,Mumbai,Maharashtra,mobile_ios,25,25-29,103065,High,referral,1,completed,9,Completed,981
USR005833,2026-03-25T06:55:09,2026-03-25,6,Wednesday,Pune,Maharashtra,mobile_android,22,21-24,57793,Upper-Middle,paid_ads,1,completed,9,Completed,1392
USR005834,2026-03-03T16:39:09,2026-03-03,16,Tuesday,Mumbai,Maharashtra,mobile_android,23,21-24,21249,Low,social_media,1,completed,9,Completed,1469
USR005835,2026-05-16T17:33:04,2026-05-16,17,Saturday,Delhi,Delhi,desktop,38,35-39,79921,Upper-Middle,organic_search,1,completed,9,Completed,1005
USR005836,2026-03-12T12:13:42,2026-03-12,12,Thursday,Delhi,Delhi,mobile_android,21,21-24,36654,Middle,social_media,1,completed,9,Completed,1618
USR005837,2026-01-02T09:59:19,2026-01-02,9,Friday,Delhi,Delhi,mobile_android,24,21-24,60470,Upper-Middle,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,729
USR005838,2026-04-07T21:40:47,2026-04-07,21,Tuesday,Pune,Maharashtra,mobile_android,33,30-34,65341,Upper-Middle,organic_search,1,completed,9,Completed,1394
USR005839,2026-01-29T20:58:56,2026-01-29,20,Thursday,Chennai,Tamil Nadu,mobile_android,21,21-24,45740,Middle,social_media,0,step_2_otp_verification,2,OTP Verification,1340
USR005840,2026-04-19T08:06:29,2026-04-19,8,Sunday,Kolkata,West Bengal,mobile_android,28,25-29,46127,Middle,organic_search,0,step_5_aadhaar_verify,5,Aadhaar Verify,717
USR005841,2026-02-01T04:22:05,2026-02-01,4,Sunday,Bengaluru,Karnataka,mobile_android,33,30-34,64715,Upper-Middle,organic_search,0,step_1_mobile_entry,1,Mobile Entry,256
USR005842,2026-01-10T15:58:29,2026-01-10,15,Saturday,Mumbai,Maharashtra,mobile_ios,43,40-44,31116,Middle,social_media,0,step_5_aadhaar_verify,5,Aadhaar Verify,1586
USR005843,2026-04-23T13:53:23,2026-04-23,13,Thursday,Ahmedabad,Gujarat,mobile_ios,21,21-24,40181,Middle,referral,0,step_6_income_details,6,Income Details,557
USR005844,2026-02-27T08:17:05,2026-02-27,8,Friday,Pune,Maharashtra,desktop,21,21-24,60106,Upper-Middle,social_media,0,step_1_mobile_entry,1,Mobile Entry,1720
USR005845,2026-06-26T18:23:39,2026-06-26,18,Friday,Hyderabad,Telangana,mobile_ios,37,35-39,73855,Upper-Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,745
USR005846,2026-04-15T15:32:22,2026-04-15,15,Wednesday,Delhi,Delhi,tablet,39,35-39,58054,Upper-Middle,organic_search,1,completed,9,Completed,1501
USR005847,2026-03-23T22:24:20,2026-03-23,22,Monday,Mumbai,Maharashtra,desktop,37,35-39,93527,High,paid_ads,1,completed,9,Completed,779
USR005848,2026-04-11T15:30:17,2026-04-11,15,Saturday,Delhi,Delhi,mobile_android,29,25-29,57177,Upper-Middle,organic_search,1,completed,9,Completed,412
USR005849,2026-03-14T16:48:43,2026-03-14,16,Saturday,Delhi,Delhi,mobile_android,45,45+,63995,Upper-Middle,paid_ads,0,step_5_aadhaar_verify,5,Aadhaar Verify,324
USR005850,2026-05-27T23:04:16,2026-05-27,23,Wednesday,Pune,Maharashtra,desktop,33,30-34,92078,High,organic_search,0,step_6_income_details,6,Income Details,798
USR005851,2026-02-19T08:19:11,2026-02-19,8,Thursday,Chennai,Tamil Nadu,mobile_android,25,25-29,73242,Upper-Middle,paid_ads,1,completed,9,Completed,1699
USR005852,2026-03-20T18:49:33,2026-03-20,18,Friday,Delhi,Delhi,desktop,33,30-34,58662,Upper-Middle,paid_ads,1,completed,9,Completed,976
USR005853,2026-01-09T16:19:10,2026-01-09,16,Friday,Chennai,Tamil Nadu,mobile_android,44,40-44,46904,Middle,paid_ads,1,completed,9,Completed,144
USR005854,2026-02-18T21:10:12,2026-02-18,21,Wednesday,Chennai,Tamil Nadu,mobile_android,27,25-29,61462,Upper-Middle,paid_ads,1,completed,9,Completed,1143
USR005855,2026-05-01T05:31:10,2026-05-01,5,Friday,Chennai,Tamil Nadu,mobile_android,46,45+,49755,Middle,paid_ads,0,step_4_pan_upload,4,PAN Upload,665
USR005856,2026-05-21T20:26:24,2026-05-21,20,Thursday,Mumbai,Maharashtra,desktop,29,25-29,48023,Middle,paid_ads,1,completed,9,Completed,756
USR005857,2026-02-04T04:40:04,2026-02-04,4,Wednesday,Bengaluru,Karnataka,mobile_ios,29,25-29,38746,Middle,paid_ads,0,step_2_otp_verification,2,OTP Verification,346
USR005858,2026-04-05T00:00:57,2026-04-05,0,Sunday,Delhi,Delhi,mobile_android,21,21-24,51487,Upper-Middle,organic_search,0,step_6_income_details,6,Income Details,530
USR005859,2026-06-20T18:46:43,2026-06-20,18,Saturday,Mumbai,Maharashtra,mobile_android,31,30-34,73346,Upper-Middle,social_media,1,completed,9,Completed,1698
USR005860,2026-06-12T04:39:42,2026-06-12,4,Friday,Bengaluru,Karnataka,mobile_android,22,21-24,93662,High,social_media,1,completed,9,Completed,1146
USR005861,2026-03-11T15:27:53,2026-03-11,15,Wednesday,Chennai,Tamil Nadu,mobile_android,21,21-24,43745,Middle,organic_search,0,step_2_otp_verification,2,OTP Verification,1190
USR005862,2026-06-04T02:54:03,2026-06-04,2,Thursday,Delhi,Delhi,mobile_android,24,21-24,51655,Upper-Middle,referral,0,step_2_otp_verification,2,OTP Verification,256
USR005863,2026-04-06T18:01:32,2026-04-06,18,Monday,Kolkata,West Bengal,mobile_ios,35,35-39,35261,Middle,social_media,1,completed,9,Completed,297
USR005864,2026-02-15T18:40:03,2026-02-15,18,Sunday,Hyderabad,Telangana,mobile_android,42,40-44,78518,Upper-Middle,organic_search,0,step_3_personal_details,3,Personal Details,1238
